BilledCost,BillingAccountId,BillingAccountName,BillingCurrency,BillingPeriodStart,BillingPeriodEnd,ChargeCategory,ChargeDescription,ChargePeriodStart,ChargePeriodEnd,ConsumedQuantity,ConsumedUnit,EffectiveCost,InvoiceIssuerName,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,ProviderName,PublisherName,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,ServiceName,SkuId,SubAccountId,SubAccountName,Tags
1.467,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.large Reserved compute,2026-04-26T00:00:00Z,2026-04-27T00:00:00Z,24.65,Hours,1.467,AWS,2.3662,0.096,Reserved,24.65,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-001,i-mgmt-001,m5.large,Compute,Amazon Elastic Compute Cloud,m5.large-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""production"", ""purpose"": ""management""}"
2.8769,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-26T00:00:00Z,2026-04-27T00:00:00Z,24.17,Hours,2.8769,AWS,4.6401,0.192,Reserved,24.17,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
247.9561,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,p4d.24xlarge Reserved compute,2026-04-27T00:00:00Z,2026-04-28T00:00:00Z,12.2,Hours,247.9561,AWS,399.9292,32.77,Reserved,12.2,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-train-001,i-team-a-train-001,p4d.24xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,p4d.24xlarge-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""training""}"
10.943,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.2xlarge Standard compute,2026-04-27T00:00:00Z,2026-04-28T00:00:00Z,9.03,Hours,10.943,AWS,10.943,1.212,Standard,9.03,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-001,i-team-a-inf-001,g5.2xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.2xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
9.2445,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-27T00:00:00Z,2026-04-28T00:00:00Z,9.19,Hours,9.2445,AWS,9.2445,1.006,Standard,9.19,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-002,i-team-a-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
5.167,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-27T00:00:00Z,2026-04-28T00:00:00Z,5.14,Hours,5.167,AWS,5.167,1.006,Standard,5.14,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-001,i-team-b-inf-001,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
0.9994,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Spot compute,2026-04-27T00:00:00Z,2026-04-28T00:00:00Z,3.31,Hours,0.9994,AWS,3.3313,1.006,Spot,3.31,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-002,i-team-b-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-spot,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
2.5395,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.4xlarge Standard compute,2026-04-27T00:00:00Z,2026-04-28T00:00:00Z,1.56,Hours,2.5395,AWS,2.5395,1.624,Standard,1.56,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-research-gpu-001,i-research-gpu-001,g5.4xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.4xlarge-standard,,,
1.5097,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.large Reserved compute,2026-04-27T00:00:00Z,2026-04-28T00:00:00Z,25.36,Hours,1.5097,AWS,2.435,0.096,Reserved,25.36,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-001,i-mgmt-001,m5.large,Compute,Amazon Elastic Compute Cloud,m5.large-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""production"", ""purpose"": ""management""}"
2.7396,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-27T00:00:00Z,2026-04-28T00:00:00Z,23.01,Hours,2.7396,AWS,4.4187,0.192,Reserved,23.01,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
255.0573,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,p4d.24xlarge Reserved compute,2026-04-28T00:00:00Z,2026-04-29T00:00:00Z,12.55,Hours,255.0573,AWS,411.3828,32.77,Reserved,12.55,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-train-001,i-team-a-train-001,p4d.24xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,p4d.24xlarge-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""training""}"
12.2633,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.2xlarge Standard compute,2026-04-28T00:00:00Z,2026-04-29T00:00:00Z,10.12,Hours,12.2633,AWS,12.2633,1.212,Standard,10.12,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-001,i-team-a-inf-001,g5.2xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.2xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
10.105,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-28T00:00:00Z,2026-04-29T00:00:00Z,10.04,Hours,10.105,AWS,10.105,1.006,Standard,10.04,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-002,i-team-a-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
5.0008,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-28T00:00:00Z,2026-04-29T00:00:00Z,4.97,Hours,5.0008,AWS,5.0008,1.006,Standard,4.97,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-001,i-team-b-inf-001,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
1.0443,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Spot compute,2026-04-28T00:00:00Z,2026-04-29T00:00:00Z,3.46,Hours,1.0443,AWS,3.4809,1.006,Spot,3.46,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-002,i-team-b-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-spot,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
28.681,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.4xlarge Standard compute,2026-04-28T00:00:00Z,2026-04-29T00:00:00Z,17.66,Hours,28.681,AWS,28.681,1.624,Standard,17.66,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-research-gpu-001,i-research-gpu-001,g5.4xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.4xlarge-standard,,,
1.4887,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.large Reserved compute,2026-04-28T00:00:00Z,2026-04-29T00:00:00Z,25.01,Hours,1.4887,AWS,2.4012,0.096,Reserved,25.01,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-001,i-mgmt-001,m5.large,Compute,Amazon Elastic Compute Cloud,m5.large-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""production"", ""purpose"": ""management""}"
2.7823,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-28T00:00:00Z,2026-04-29T00:00:00Z,23.37,Hours,2.7823,AWS,4.4876,0.192,Reserved,23.37,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
232.5084,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,p4d.24xlarge Reserved compute,2026-04-29T00:00:00Z,2026-04-30T00:00:00Z,11.44,Hours,232.5084,AWS,375.0135,32.77,Reserved,11.44,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-train-001,i-team-a-train-001,p4d.24xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,p4d.24xlarge-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""training""}"
28.2185,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.2xlarge Standard compute,2026-04-29T00:00:00Z,2026-04-30T00:00:00Z,23.28,Hours,28.2185,AWS,28.2185,1.212,Standard,23.28,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-001,i-team-a-inf-001,g5.2xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.2xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
22.8248,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-29T00:00:00Z,2026-04-30T00:00:00Z,22.69,Hours,22.8248,AWS,22.8248,1.006,Standard,22.69,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-002,i-team-a-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
13.8173,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-29T00:00:00Z,2026-04-30T00:00:00Z,13.73,Hours,13.8173,AWS,13.8173,1.006,Standard,13.73,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-001,i-team-b-inf-001,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
2.7748,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Spot compute,2026-04-29T00:00:00Z,2026-04-30T00:00:00Z,9.19,Hours,2.7748,AWS,9.2493,1.006,Spot,9.19,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-002,i-team-b-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-spot,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
30.0232,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.4xlarge Standard compute,2026-04-29T00:00:00Z,2026-04-30T00:00:00Z,18.49,Hours,30.0232,AWS,30.0232,1.624,Standard,18.49,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-research-gpu-001,i-research-gpu-001,g5.4xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.4xlarge-standard,,,
1.3419,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.large Reserved compute,2026-04-29T00:00:00Z,2026-04-30T00:00:00Z,22.55,Hours,1.3419,AWS,2.1644,0.096,Reserved,22.55,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-001,i-mgmt-001,m5.large,Compute,Amazon Elastic Compute Cloud,m5.large-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""production"", ""purpose"": ""management""}"
2.7129,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-29T00:00:00Z,2026-04-30T00:00:00Z,22.79,Hours,2.7129,AWS,4.3756,0.192,Reserved,22.79,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
214.7332,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,p4d.24xlarge Reserved compute,2026-04-30T00:00:00Z,2026-05-01T00:00:00Z,10.57,Hours,214.7332,AWS,346.3439,32.77,Reserved,10.57,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-train-001,i-team-a-train-001,p4d.24xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,p4d.24xlarge-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""training""}"
27.7173,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.2xlarge Standard compute,2026-04-30T00:00:00Z,2026-05-01T00:00:00Z,22.87,Hours,27.7173,AWS,27.7173,1.212,Standard,22.87,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-001,i-team-a-inf-001,g5.2xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.2xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
24.7048,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-30T00:00:00Z,2026-05-01T00:00:00Z,24.56,Hours,24.7048,AWS,24.7048,1.006,Standard,24.56,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-002,i-team-a-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
14.3148,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-30T00:00:00Z,2026-05-01T00:00:00Z,14.23,Hours,14.3148,AWS,14.3148,1.006,Standard,14.23,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-001,i-team-b-inf-001,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
2.8093,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Spot compute,2026-04-30T00:00:00Z,2026-05-01T00:00:00Z,9.31,Hours,2.8093,AWS,9.3642,1.006,Spot,9.31,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-002,i-team-b-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-spot,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
33.5819,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.4xlarge Standard compute,2026-04-30T00:00:00Z,2026-05-01T00:00:00Z,20.68,Hours,33.5819,AWS,33.5819,1.624,Standard,20.68,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-research-gpu-001,i-research-gpu-001,g5.4xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.4xlarge-standard,,,
1.4476,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.large Reserved compute,2026-04-30T00:00:00Z,2026-05-01T00:00:00Z,24.32,Hours,1.4476,AWS,2.3349,0.096,Reserved,24.32,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-001,i-mgmt-001,m5.large,Compute,Amazon Elastic Compute Cloud,m5.large-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""production"", ""purpose"": ""management""}"
2.9122,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-30T00:00:00Z,2026-05-01T00:00:00Z,24.46,Hours,2.9122,AWS,4.6971,0.192,Reserved,24.46,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
